korpus,bracket,deck,labelQuelle,deckeDahinter,quelle,unbekannteKarten,totalCards,fastManaCount,landCount,untappedLandPercent,averageCmc,cheapCardRatio,manaByTurn3,cheapestWinComboMana,earliestWinTurn,completeComboCount,winComboCount,distinctWinLines,tutorCount,drawCount,freeInteractionCount,counterspellCount,removalCount,boardwipeCount,rampCount,interactionDensity,gameChangerCount,colorCount,simMedianWinTurn,simWinByTurn3,simWinByTurn4,simWinByTurn5,simWinRate
Bracket 4,4,henzie-toolbox-torre (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",523,https://json.edhrec.com/pages/average-decks/henzie-toolbox-torre/optimized.json,1,99,1,35,97,3.64,0.1717171717171717,3.1,,,0,0,0,3,5,4,0,19,7,22,0.23232323232323232,3,5,,0,0,0,0
Bracket 4,4,ragost-deft-gastronaut (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",368,https://json.edhrec.com/pages/average-decks/ragost-deft-gastronaut/optimized.json,0,100,1,33,94,2.63,0.13,3,7,,4,2,8,5,10,1,0,9,2,16,0.1,6,5,6,0.0105,0.053,0.1025,0.258
Bracket 4,4,omnath-locus-of-creation (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1123,https://json.edhrec.com/pages/average-decks/omnath-locus-of-creation/optimized.json,0,100,1,39,79,3.16,0.08,2.9,,,18,0,0,2,13,1,2,8,2,29,0.11,8,5,,0,0,0,0
Bracket 4,4,captain-nghathrod (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",654,https://json.edhrec.com/pages/average-decks/captain-nghathrod/optimized.json,0,100,2,35,86,3.09,0.08,3.1,3,3,4,4,7,2,10,2,5,9,3,8,0.16,5,5,6,0.0235,0.0385,0.045,0.1115
Bracket 4,4,voja-jaws-of-the-conclave (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",896,https://json.edhrec.com/pages/average-decks/voja-jaws-of-the-conclave/optimized.json,0,100,2,33,97,2.94,0.08,3.1,7,,8,1,4,2,9,2,0,14,2,21,0.16,3,5,7,0.0015,0.0195,0.0365,0.113
Bracket 4,4,urtet-remnant-of-memnarch (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",444,https://json.edhrec.com/pages/average-decks/urtet-remnant-of-memnarch/optimized.json,0,100,2,33,73,3.25,0.06,2.9,,,9,0,0,3,6,1,1,5,2,17,0.07,6,5,,0,0,0,0
Bracket 4,4,norman-osborn (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",670,https://json.edhrec.com/pages/average-decks/norman-osborn/optimized.json,0,100,5,33,94,2.64,0.12,3.8,4,4,6,4,9,4,30,5,4,8,3,22,0.17,10,5,7,0.0285,0.056,0.109,0.461
Bracket 4,4,hope-estheim (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",774,https://json.edhrec.com/pages/average-decks/hope-estheim/optimized.json,0,100,1,33,91,2.81,0.13,3,9,,4,4,2,1,8,1,4,9,4,7,0.14,7,5,9,0,0,0,0.01
Bracket 4,4,ezio-auditore-da-firenze (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",417,https://json.edhrec.com/pages/average-decks/ezio-auditore-da-firenze/optimized.json,0,100,3,33,91,3.22,0.06,3.2,,,2,0,0,2,12,3,1,12,2,15,0.16,7,5,,0,0,0,0
Bracket 4,4,magda-brazen-outlaw (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1123,https://json.edhrec.com/pages/average-decks/magda-brazen-outlaw/optimized.json,0,100,2,33,97,2.46,0.22,3.1,,,8,0,0,2,4,4,3,17,3,18,0.24,3,5,,0,0,0,0
Bracket 4,4,zinnia-valleys-voice (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",343,https://json.edhrec.com/pages/average-decks/zinnia-valleys-voice/optimized.json,0,100,1,36,92,2.98,0.08,3,,,0,0,0,2,13,3,3,10,4,16,0.16,7,5,,0,0,0,0
Bracket 4,4,sidar-jabari-of-zhalfir (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",417,https://json.edhrec.com/pages/average-decks/sidar-jabari-of-zhalfir/optimized.json,0,100,1,34,85,3.35,0.06,2.9,,,0,0,0,4,12,2,3,12,3,12,0.17,7,5,,0,0,0,0
Bracket 4,4,alela-cunning-conqueror (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",488,https://json.edhrec.com/pages/average-decks/alela-cunning-conqueror/optimized.json,0,100,1,35,89,2.83,0.12,3,,,0,0,0,3,18,4,12,10,2,9,0.26,7,5,,0,0,0,0
Bracket 4,4,obeka-splitter-of-seconds (Optimized),"EDHREC-Bracket ""optimized"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",372,https://json.edhrec.com/pages/average-decks/obeka-splitter-of-seconds/optimized.json,0,100,1,34,94,3.08,0.07,3,7,,2,2,3,2,15,12,4,6,2,16,0.22,6,5,8,0.0015,0.0055,0.022,0.349
Bracket 5,5,yshtola-nights-blessed (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",915,https://json.edhrec.com/pages/average-decks/yshtola-nights-blessed/cedh.json,0,100,8,29,100,2.1,0.27,3.5,6,10,6,2,2,7,12,8,10,11,2,15,0.29,20,5,8,0.0065,0.0235,0.047,0.2595
Bracket 5,5,the-ur-dragon (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",183,https://json.edhrec.com/pages/average-decks/the-ur-dragon/cedh.json,0,100,5,34,100,3.88,0.11,3.5,9,,3,3,16,4,6,3,4,7,3,23,0.14,15,5,9,0,0.0005,0.0045,0.076
Bracket 5,5,edgar-markov (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",175,https://json.edhrec.com/pages/average-decks/edgar-markov/cedh.json,0,100,9,31,97,2.36,0.25,4.2,,,5,0,0,5,9,2,1,8,3,15,0.11,14,5,,0,0,0,0
Bracket 5,5,atraxa-praetors-voice (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",158,https://json.edhrec.com/pages/average-decks/atraxa-praetors-voice/cedh.json,0,100,5,32,100,2.53,0.2,3.4,,,1,0,0,6,12,3,6,11,4,17,0.2,21,5,,0,0,0,0
Bracket 5,5,krenko-mob-boss (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",263,https://json.edhrec.com/pages/average-decks/krenko-mob-boss/cedh.json,0,100,6,31,97,2.28,0.21,3.4,7,,31,5,8,4,5,3,2,15,1,17,0.2,8,5,7,0.009,0.0255,0.056,0.2215
Bracket 5,5,vivi-ornitier (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2685,https://json.edhrec.com/pages/average-decks/vivi-ornitier/cedh.json,0,100,10,27,96,1.95,0.37,3.6,4,4,7,2,5,3,19,9,13,12,1,19,0.34,15,5,7,0.02,0.028,0.035,0.0975
Bracket 5,5,kaalia-of-the-vast (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",311,https://json.edhrec.com/pages/average-decks/kaalia-of-the-vast/cedh.json,0,100,11,30,100,2.41,0.25,4.4,,,4,0,0,8,7,2,1,5,0,26,0.08,15,5,,0,0,0,0
Bracket 5,5,sauron-the-dark-lord (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",192,https://json.edhrec.com/pages/average-decks/sauron-the-dark-lord/cedh.json,0,100,11,29,100,2.04,0.25,4.1,4,3,6,4,7,6,12,11,12,8,3,21,0.31,23,5,7,0.0305,0.061,0.099,0.344
Bracket 5,5,teval-the-balanced-scale (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",122,https://json.edhrec.com/pages/average-decks/teval-the-balanced-scale/cedh.json,0,100,6,30,93,1.97,0.3,3.4,6,10,7,3,2,10,7,6,8,6,2,21,0.2,19,5,8,0.007,0.032,0.085,0.4955
Bracket 5,5,fire-lord-azula (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",503,https://json.edhrec.com/pages/average-decks/fire-lord-azula/cedh.json,0,100,12,27,100,2,0.28,4.1,4,3,11,4,7,5,11,11,12,8,0,24,0.31,19,5,7,0.042,0.0805,0.133,0.373
Bracket 5,5,ms-bumbleflower (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",140,https://json.edhrec.com/pages/average-decks/ms-bumbleflower/cedh.json,0,100,6,30,100,1.94,0.31,3.3,,,6,0,0,7,15,6,9,7,1,21,0.22,18,5,,0,0,0,0
Bracket 5,5,pantlaza-sun-favored (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",76,https://json.edhrec.com/pages/average-decks/pantlaza-sun-favored/cedh.json,0,100,7,31,100,2.06,0.28,3.6,,,7,0,0,7,8,6,2,9,0,25,0.17,13,5,,0,0,0,0
Bracket 5,5,lathril-blade-of-the-elves (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",98,https://json.edhrec.com/pages/average-decks/lathril-blade-of-the-elves/cedh.json,0,100,5,32,97,2.51,0.21,3.5,,,8,0,0,7,10,1,0,6,0,20,0.07,12,5,,0,0,0,0
Bracket 5,5,the-wise-mothman (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",200,https://json.edhrec.com/pages/average-decks/the-wise-mothman/cedh.json,0,100,7,28,100,2,0.3,3.3,3,3,5,3,6,7,9,8,9,7,3,19,0.24,20,5,7,0.034,0.0695,0.098,0.354
Bracket 5,5,jodah-the-unifier (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",130,https://json.edhrec.com/pages/average-decks/jodah-the-unifier/cedh.json,0,100,5,32,100,2.46,0.21,3.3,6,,7,4,7,7,12,6,7,8,2,28,0.21,17,5,6,0.0335,0.114,0.199,0.5115
Bracket 5,5,toph-the-first-metalbender (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",250,https://json.edhrec.com/pages/average-decks/toph-the-first-metalbender/cedh.json,0,100,10,30,100,1.7,0.35,3.9,,,4,0,0,9,9,4,3,9,0,29,0.16,15,5,,0,0,0,0
Bracket 5,5,nekusar-the-mindrazer (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",251,https://json.edhrec.com/pages/average-decks/nekusar-the-mindrazer/cedh.json,0,100,9,29,100,2.17,0.24,4,4,3,7,4,7,6,19,9,9,5,2,19,0.23,21,5,7,0.037,0.0805,0.1415,0.534
Bracket 5,5,yuriko-the-tigers-shadow (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2199,https://json.edhrec.com/pages/average-decks/yuriko-the-tigers-shadow/cedh.json,0,100,6,30,97,2.47,0.3,3.3,6,,3,3,2,6,12,7,9,12,0,7,0.28,12,5,8,0,0.0025,0.01,0.1315
Bracket 5,5,kenrith-the-returned-king (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",966,https://json.edhrec.com/pages/average-decks/kenrith-the-returned-king/cedh.json,0,97,7,27,100,1.89,0.30927835051546393,3.5,4,5,6,4,7,10,8,6,9,8,2,28,0.23711340206185566,24,5,7,0.045,0.0855,0.154,0.5505
Bracket 5,5,hearthhull-the-worldseed (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",80,https://json.edhrec.com/pages/average-decks/hearthhull-the-worldseed/cedh.json,0,100,8,36,86,1.91,0.31,4,,,2,0,0,10,5,3,2,8,1,32,0.13,15,5,,0,0,0,0
Bracket 5,5,kefka-court-mage (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2005,https://json.edhrec.com/pages/average-decks/kefka-court-mage/cedh.json,0,100,12,29,100,1.97,0.28,4.4,4,3,6,4,7,6,10,11,11,9,2,21,0.31,23,5,7,0.0385,0.0665,0.109,0.376
Bracket 5,5,valgavoth-harrower-of-souls (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",90,https://json.edhrec.com/pages/average-decks/valgavoth-harrower-of-souls/cedh.json,0,100,13,30,97,2.01,0.22,4.6,3,2,6,1,4,5,4,6,3,10,2,21,0.19,15,5,6,0.0885,0.127,0.17,0.373
Bracket 5,5,sephiroth-fabled-soldier (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",209,https://json.edhrec.com/pages/average-decks/sephiroth-fabled-soldier/cedh.json,0,100,10,31,100,2.14,0.22,4.2,,,11,0,0,6,10,3,0,16,2,18,0.19,13,5,,0,0,0,0
Bracket 5,5,baylen-the-haymaker (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",281,https://json.edhrec.com/pages/average-decks/baylen-the-haymaker/cedh.json,0,100,5,29,100,2.06,0.25,3.2,,,4,0,0,8,11,4,4,8,0,21,0.16,13,5,,0,0,0,0
Bracket 5,5,chatterfang-squirrel-general (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",403,https://json.edhrec.com/pages/average-decks/chatterfang-squirrel-general/cedh.json,0,100,8,29,97,2.04,0.27,3.8,,,8,0,0,10,7,3,1,10,2,25,0.14,15,5,,0,0,0,0
Bracket 5,5,ulalek-fused-atrocity (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",107,https://json.edhrec.com/pages/average-decks/ulalek-fused-atrocity/cedh.json,0,100,6,32,100,3.38,0.22,3.5,12,,6,4,9,7,12,4,8,11,1,22,0.23,14,5,7,0.0045,0.029,0.0695,0.3545
Bracket 5,5,frodo-adventurous-hobbit-sam-loyal-attendant (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",89,https://json.edhrec.com/pages/average-decks/frodo-adventurous-hobbit-sam-loyal-attendant/cedh.json,0,100,9,29,100,1.93,0.29,3.8,,,9,0,0,12,9,1,0,9,1,25,0.1,16,5,,0,0,0,0
Bracket 5,5,hashaton-scarabs-fist (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1476,https://json.edhrec.com/pages/average-decks/hashaton-scarabs-fist/cedh.json,0,100,9,29,100,2.3,0.29,3.8,6,9,5,3,2,7,15,7,10,7,1,16,0.24,21,5,8,0.0145,0.03,0.056,0.2935
Bracket 5,5,ashling-the-limitless (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",139,https://json.edhrec.com/pages/average-decks/ashling-the-limitless/cedh.json,0,100,9,29,100,2.54,0.31,3.8,4,4,9,1,3,7,6,8,7,4,1,26,0.19,17,5,7,0.0305,0.05,0.0715,0.1915
Bracket 5,5,esika-god-of-the-tree (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",272,https://json.edhrec.com/pages/average-decks/esika-god-of-the-tree/cedh.json,0,98,11,26,100,1.92,0.32653061224489793,3.8,4,4,6,4,7,7,9,8,9,5,1,29,0.22448979591836735,20,5,7,0.0325,0.0785,0.1425,0.489
Bracket 5,5,muldrotha-the-gravetide (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",158,https://json.edhrec.com/pages/average-decks/muldrotha-the-gravetide/cedh.json,0,100,7,33,100,1.87,0.31,4,6,8,6,3,2,10,5,5,6,11,3,20,0.22,19,5,7,0.034,0.0785,0.1425,0.5225
Bracket 5,5,glarb-calamitys-augur (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1657,https://json.edhrec.com/pages/average-decks/glarb-calamitys-augur/cedh.json,0,98,8,27,96,2.13,0.29591836734693877,3.5,6,10,3,3,2,8,10,7,9,9,2,19,0.25510204081632654,20,5,8,0.0045,0.0225,0.049,0.3055
Bracket 5,5,animar-soul-of-elements (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",395,https://json.edhrec.com/pages/average-decks/animar-soul-of-elements/cedh.json,0,100,6,27,100,2.29,0.27,3,,,4,0,0,8,11,6,9,8,0,21,0.23,12,5,,0,0,0,0
Bracket 5,5,aragorn-the-uniter (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",106,https://json.edhrec.com/pages/average-decks/aragorn-the-uniter/cedh.json,0,100,6,29,100,1.99,0.27,3.4,4,5,5,2,5,10,12,7,9,4,1,22,0.2,19,5,6,0.091,0.143,0.1895,0.425
Bracket 5,5,ygra-eater-of-all (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",92,https://json.edhrec.com/pages/average-decks/ygra-eater-of-all/cedh.json,0,100,9,29,97,2.18,0.26,3.9,,,18,0,0,9,5,2,0,10,2,28,0.12,15,5,,0,0,0,0
Bracket 5,5,the-necrobloom (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",129,https://json.edhrec.com/pages/average-decks/the-necrobloom/cedh.json,0,100,6,34,94,1.94,0.27,3.7,,,5,0,0,9,8,0,0,7,1,26,0.07,17,5,,0,0,0,0
Bracket 5,5,flubs-the-fool (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",600,https://json.edhrec.com/pages/average-decks/flubs-the-fool/cedh.json,0,100,13,26,100,1.28,0.48,3.9,4,4,12,2,5,7,9,1,1,6,0,30,0.08,13,5,6,0.0645,0.0945,0.115,0.276
Bracket 5,5,arabella-abandoned-doll (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",67,https://json.edhrec.com/pages/average-decks/arabella-abandoned-doll/cedh.json,0,100,6,28,96,1.96,0.25,3,,,0,0,0,4,12,6,5,8,1,16,0.19,9,5,,0,0,0,0
Bracket 5,5,breya-etherium-shaper (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",357,https://json.edhrec.com/pages/average-decks/breya-etherium-shaper/cedh.json,0,100,9,28,100,2.08,0.26,3.7,4,4,16,5,12,9,10,6,8,8,2,21,0.22,25,5,7,0.0555,0.1045,0.1665,0.525
Bracket 5,5,wilhelt-the-rotcleaver (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",78,https://json.edhrec.com/pages/average-decks/wilhelt-the-rotcleaver/cedh.json,0,100,7,31,97,2.35,0.21,3.7,6,9,34,8,11,6,6,5,8,9,3,15,0.22,14,5,7,0.0135,0.036,0.073,0.3285
Bracket 5,5,oloro-ageless-ascetic (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",153,https://json.edhrec.com/pages/average-decks/oloro-ageless-ascetic/cedh.json,0,100,7,33,97,2.37,0.22,3.7,5,6,12,5,5,6,9,2,7,13,5,14,0.22,24,5,8,0.0075,0.029,0.06,0.326
Bracket 5,5,maralen-fae-ascendant (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",405,https://json.edhrec.com/pages/average-decks/maralen-fae-ascendant/cedh.json,0,98,6,26,100,2.03,0.29591836734693877,3.1,6,,4,2,2,11,10,8,9,7,2,21,0.24489795918367346,20,5,8,0.006,0.03,0.066,0.3965
Bracket 5,5,meren-of-clan-nel-toth (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",107,https://json.edhrec.com/pages/average-decks/meren-of-clan-nel-toth/cedh.json,0,100,6,30,97,2.1,0.3,3.5,,,2,0,0,9,7,1,0,14,2,18,0.15,14,5,,0,0,0,0
Bracket 5,5,kuja-genome-sorcerer (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",53,https://json.edhrec.com/pages/average-decks/kuja-genome-sorcerer/cedh.json,0,100,15,29,93,2.21,0.24,4.7,,,4,0,0,5,10,7,3,12,1,23,0.22,17,5,,0,0,0,0
Bracket 5,5,kinnan-bonder-prodigy (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4343,https://json.edhrec.com/pages/average-decks/kinnan-bonder-prodigy/cedh.json,0,100,8,27,100,2.53,0.24,3.2,,,9,0,0,4,10,6,12,8,1,27,0.26,15,5,,0,0,0,0
Bracket 5,5,zhulodok-void-gorger (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",322,https://json.edhrec.com/pages/average-decks/zhulodok-void-gorger/cedh.json,0,100,3,29,100,5.14,0.08,3,9,,8,1,8,3,15,5,3,15,2,24,0.23,5,5,7,0.004,0.008,0.0125,0.035
Bracket 5,5,atla-palani-nest-tender (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",56,https://json.edhrec.com/pages/average-decks/atla-palani-nest-tender/cedh.json,0,100,7,32,100,2.41,0.26,3.6,12,,9,3,8,4,5,4,3,11,0,22,0.18,13,5,9,0,0,0,0.0005
Bracket 5,5,korvold-fae-cursed-king (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",835,https://json.edhrec.com/pages/average-decks/korvold-fae-cursed-king/cedh.json,0,100,13,30,100,1.76,0.35,4.7,,,2,0,0,7,4,4,3,9,1,33,0.16,16,5,,0,0,0,0
Bracket 5,5,shorikai-genesis-engine (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",592,https://json.edhrec.com/pages/average-decks/shorikai-genesis-engine/cedh.json,0,100,7,30,97,2.19,0.27,3.4,,,5,0,0,3,11,8,14,13,4,17,0.35,15,5,,0,0,0,0
Bracket 5,5,urza-lord-high-artificer (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1736,https://json.edhrec.com/pages/average-decks/urza-lord-high-artificer/cedh.json,0,100,9,30,100,2.03,0.26,3.6,,,7,0,0,5,14,8,14,7,1,14,0.29,11,5,,0,0,0,0
Bracket 5,5,krrik-son-of-yawgmoth (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1684,https://json.edhrec.com/pages/average-decks/krrik-son-of-yawgmoth/cedh.json,0,100,11,30,100,2.99,0.19,4.4,11,,9,2,10,7,6,3,0,8,1,17,0.11,14,5,9,0,0,0.0005,0.0705
Bracket 5,5,the-wandering-minstrel (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",624,https://json.edhrec.com/pages/average-decks/the-wandering-minstrel/cedh.json,0,99,9,35,77,1.73,0.35353535353535354,4,4,3,3,2,5,6,9,7,6,3,0,25,0.16161616161616163,18,5,6,0.0455,0.068,0.0925,0.2065
Bracket 5,5,zaxara-the-exemplary (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",103,https://json.edhrec.com/pages/average-decks/zaxara-the-exemplary/cedh.json,0,100,7,31,100,1.88,0.28,3.6,6,9,16,2,2,8,11,8,10,10,1,23,0.28,18,5,6,0.0105,0.083,0.1975,0.5405
Bracket 5,5,helga-skittish-seer (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",184,https://json.edhrec.com/pages/average-decks/helga-skittish-seer/cedh.json,0,100,5,29,100,2.65,0.28,3.2,,,17,0,0,6,8,5,11,11,0,23,0.27,12,5,,0,0,0,0
Bracket 5,5,avatar-aang (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",91,https://json.edhrec.com/pages/average-decks/avatar-aang/cedh.json,0,98,9,28,100,1.86,0.3469387755102041,3.8,4,4,5,5,10,7,8,8,9,6,1,27,0.23469387755102042,20,5,7,0.084,0.1505,0.238,0.6225
Bracket 5,5,ghyrson-starn-kelermorph (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",135,https://json.edhrec.com/pages/average-decks/ghyrson-starn-kelermorph/cedh.json,0,100,8,30,97,1.9,0.32,3.6,4,4,7,5,8,3,14,8,12,17,6,18,0.37,13,5,8,0.013,0.019,0.0295,0.1185
Bracket 5,5,xyris-the-writhing-storm (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",181,https://json.edhrec.com/pages/average-decks/xyris-the-writhing-storm/cedh.json,0,100,10,29,100,1.99,0.3,3.9,4,4,4,2,5,6,15,8,10,8,1,24,0.26,16,5,6,0.0445,0.08,0.125,0.332
Bracket 5,5,the-first-sliver (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",141,https://json.edhrec.com/pages/average-decks/the-first-sliver/cedh.json,0,100,7,31,100,2.06,0.3,3.8,4,4,9,4,7,8,7,5,5,6,2,22,0.16,22,5,7,0.045,0.0785,0.1365,0.4635
Bracket 5,5,kotis-the-fangkeeper (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",80,https://json.edhrec.com/pages/average-decks/kotis-the-fangkeeper/cedh.json,0,100,7,29,100,1.77,0.34,3.4,6,10,2,2,2,7,8,9,9,11,3,21,0.29,18,5,8,0.0035,0.0205,0.043,0.2715
Bracket 5,5,terra-herald-of-hope (cEDH),"EDHREC-Bracket ""cedh"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",54,https://json.edhrec.com/pages/average-decks/terra-herald-of-hope/cedh.json,0,100,12,29,100,2.1,0.26,4.4,,,7,0,0,8,7,5,2,10,0,24,0.17,16,5,,0,0,0,0
